Timestamp,Battery (V),Speed km/hr,SOC %,Range (km),Temperature (C),Laptime
2024-09-27 18:45:41,93,109,49,73,82,80
2024-09-27 18:45:42,52,16,1,45,68,74
2024-09-27 18:45:48,5,79,80,87,10,66
2024-09-27 18:45:49,29,115,86,49,86,47
2024-09-27 18:45:50,68,108,85,77,59,84
2024-09-27 18:46:10,79,19,7,99,31,27
2024-09-27 18:46:12,58,65,67,70,58,61
2024-09-27 18:46:13,64,21,75,31,34,26
2024-09-27 18:46:18,10,13,40,99,9,30
2024-09-27 18:46:19,81,25,60,88,31,70
2024-09-27 18:46:20,97,23,44,5,70,82
2024-09-27 18:46:24,29,31,25,23,95,39
2024-09-27 18:46:25,79,72,34,10,20,87
2024-09-27 18:46:30,61,76,85,47,3,67
2024-09-27 18:46:31,55,101,34,86,15,36
2024-09-27 18:46:32,50,99,82,98,48,4
2024-09-27 18:46:33,85,47,78,17,54,21
2024-09-27 18:46:34,64,102,14,50,9,75
2024-09-27 18:46:42,82,56,82,65,64,74
2024-09-27 18:46:43,87,54,97,69,15,81
2024-09-27 18:46:45,27,36,60,11,7,85
2024-09-27 18:46:46,85,89,5,100,44,90
2024-09-27 18:46:47,50,3,57,42,11,1
2024-09-27 18:46:48,87,112,68,51,81,4
2024-09-27 18:47:13,90,56,96,96,17,157
2024-09-27 18:47:14,20,41,46,20,65,153
2024-09-27 18:47:15,80,82,53,53,87,150
2024-09-27 18:47:22,36,4,5,95,90,189
2024-09-27 18:47:23,69,5,37,32,80,152
2024-09-27 18:47:24,28,102,19,25,44,193
2024-09-27 18:47:25,34,114,62,72,94,148
2024-09-27 18:47:32,10,94,50,24,62,118
2024-09-27 18:47:33,93,78,76,12,3,153
2024-09-27 18:47:34,81,76,74,80,99,144
2024-09-27 18:47:35,95,17,81,45,25,112
2024-09-27 18:47:38,80,33,22,10,46,153
2024-09-27 18:47:39,23,47,63,29,50,129
2024-09-27 18:47:40,94,5,25,1,5,199
2024-09-27 18:47:41,40,69,21,76,22,198
2024-09-27 18:47:49,50,37,75,54,60,7
2024-09-27 18:47:50,99,48,92,53,40,32
2024-09-27 18:47:51,81,20,3,5,77,78
2024-09-27 18:47:52,86,82,15,6,80,94
2024-09-27 18:48:15,49,24,35,60,59,6
2024-09-27 18:48:16,20,8,97,13,88,16
2024-09-27 18:48:17,31,110,10,87,33,37
2024-09-27 18:48:27,50,97,44,95,38,44
2024-09-27 18:48:28,7,24,70,16,49,66
2024-09-27 18:48:30,85,90,62,61,25,65
2024-09-27 18:48:42,30,64,11,91,87,29
2024-09-27 18:48:43,74,72,70,89,90,29
2024-09-27 18:48:44,55,7,38,79,70,14
2024-09-27 18:48:49,79,2,0,25,3,79
2024-09-27 18:48:50,72,99,99,44,2,10
2024-09-27 18:48:54,21,40,41,22,75,79
2024-09-27 18:48:55,26,34,99,96,85,89
2024-09-27 18:48:56,62,78,36,33,0,73
2024-09-27 18:48:57,75,71,18,47,62,53
2024-09-27 18:48:58,90,68,56,74,84,88
2024-09-27 18:49:02,86,115,41,94,69,72
2024-09-27 18:49:03,53,26,16,86,58,2
2024-09-27 18:49:04,61,99,43,17,0,76
2024-09-27 18:49:06,100,10,39,77,14,36
2024-09-27 18:49:08,87,92,33,71,99,16
2024-09-27 18:49:09,57,48,10,87,97,52
2024-09-27 18:49:10,30,90,11,25,98,17
2024-09-27 18:49:17,31,115,28,36,98,58
2024-09-27 18:49:18,24,28,10,60,81,4
2024-09-27 18:49:19,28,3,62,17,61,91
2024-09-27 18:49:20,19,66,7,60,54,85
2024-09-27 18:49:21,21,18,9,11,46,37
2024-09-27 18:49:22,71,49,21,26,38,49
2024-09-27 18:49:23,87,49,49,71,48,51
2024-09-27 18:49:24,46,101,97,71,87,3
2024-09-27 18:49:25,18,118,87,23,39,77
2024-09-27 18:49:26,50,110,10,94,63,76
2024-09-27 18:49:27,75,98,40,26,59,24
2024-09-27 18:49:28,47,27,35,9,3,40
2024-09-27 18:49:29,0,78,3,53,7,19
2024-09-27 18:49:30,7,11,14,85,34,4
2024-09-27 18:50:39,22,111,19,25,17,94
2024-09-27 18:50:40,82,16,19,30,86,24
2024-09-27 18:50:41,47,29,87,73,29,70
2024-09-27 18:50:42,39,30,36,74,100,98
2024-09-27 18:50:43,17,2,5,79,46,24
2024-09-27 18:50:44,36,2,47,31,37,83
2024-09-27 18:50:45,92,0,69,9,20,52
2024-09-27 18:50:46,66,35,0,70,24,50
2024-09-27 18:50:56,0,98,49,52,72,62
2024-09-27 18:50:57,50,55,35,78,58,82
2024-09-27 18:50:58,77,65,65,54,37,10
2024-09-27 18:50:59,5,3,60,20,66,25
2024-09-27 18:51:00,84,74,22,36,58,71
2024-09-27 18:51:18,87,117,8,7,91,36
2024-09-27 18:51:19,40,63,58,78,40,60
2024-09-27 18:51:20,57,6,23,4,95,78
2024-09-27 18:51:21,36,72,34,75,0,98
2024-09-27 18:55:47,94,98,91,4,2253,71,0:00:00
2024-09-27 18:55:48,58,49,21,26,1153,6,0:00:01
2024-09-27 18:55:49,96,96,6,63,1850,13,0:00:02
2024-09-27 18:55:50,31,31,38,45,8313,14,0:00:03
2024-09-27 18:55:51,94,40,83,53,4279,14,0:00:04
2024-09-27 18:55:52,92,86,47,65,2279,53,0:00:05
2024-09-27 18:55:53,77,18,93,4,8099,91,0:00:06
2024-09-27 18:55:54,48,1,91,20,2802,8,0:00:07
2024-09-27 18:55:55,40,13,24,9,2584,8,0:00:08
2024-09-27 18:55:56,111,85,40,34,5619,62,0:00:10
2024-09-27 18:55:57,91,24,8,81,1798,13,0:00:11
2024-09-27 18:55:58,58,19,45,89,3852,27,0:00:12
2024-09-27 18:55:59,84,15,69,24,2433,20,0:00:13
2024-09-27 18:56:01,73,21,30,85,4315,78,0:00:14
2024-09-27 18:56:02,80,29,29,62,3070,42,0:00:15
2024-09-27 18:56:03,67,73,22,83,1842,45,0:00:16
2024-09-27 19:00:07,84,82,4,92,13,24,0:00:00
2024-09-27 19:00:08,45,12,100,1,73,93,0:00:01
2024-09-27 19:00:41,68,74,43,98,33,85,0:00:00
2024-09-27 19:00:42,1,94,41,3,45,30,0:00:01
2024-09-27 19:00:43,14,90,76,6,100,36,0:00:02
2024-09-27 19:00:44,30,94,80,56,34,37,0:00:03
2024-09-27 19:01:04,27,68,90,74,4118,21,0:00:00,3.4112196505552403,3.1917391238770008,3.6334447456148986,4.095721482528634,3.0339706270981655,4.160475274110807,3.793247165252923,3.595262480042414,3.0029177440615293,3.23385464276796,3.8970090926331267,3.5156430952019826,3.3368447314168495,4.011617523485552
2024-09-27 19:01:05,7,100,91,12,1618,71,0:00:01,3.186505266572499,3.2935067497189143,3.5590664739709625,3.3102207416654825,3.1548220455931277,3.1001351677319717,3.049723540100964,3.026964443270273,3.2470165387456635,4.080083284462397,3.884242490248641,3.233743342749847,4.094356234698559,3.2005654864437045
2024-09-27 19:01:06,77,15,46,58,7327,68,0:00:02,3.18004948462677,3.563396796606812,3.1127865921546096,3.8170358250697576,4.167809682830957,3.6078006322683187,3.7826714809559894,3.965509012723572,3.9936625126316114,3.6781663866775305,3.5029935105332806,3.921393037440605,3.574730855953661,3.1871010020501624
2024-09-27 19:01:07,72,46,73,3,1399,16,0:00:03,3.477182865181258,3.2930144633266987,3.9221731851892336,3.410507666483781,4.061027967666409,4.048189390365312,3.3403747712045164,3.857346020076753,3.4102403096430565,3.378422557905803,3.6528653560385385,4.062425892008177,3.887443727855355,3.2585886945125266
2024-09-27 19:01:08,110,92,33,25,6064,90,0:00:04,4.002470703656258,3.9703064318365264,3.5894160768339862,4.19151417463556,3.3488179428197227,3.4847849676737184,3.158521012885514,3.1131516999212216,3.2953947372552195,3.8360927433598113,3.9273519626152305,3.5681683926394063,3.122009135792911,3.214880965703237
2024-09-27 19:01:09,22,32,5,36,5179,29,0:00:05,4.1073214473488955,3.476339354232767,3.2086942216572356,4.134089876202659,3.817906074486647,3.34117976372837,3.6924164468854714,3.9682440814705333,3.7144783175819964,3.775766647560563,4.16835547904455,4.07610461444229,3.261976229335655,3.767631310196285
2024-09-27 19:01:10,110,11,85,40,6876,70,0:00:06,4.055723917363285,3.292259410602015,3.7817837801139804,3.1721677752124986,3.6572825623884198,4.029753228021411,3.946879975386353,4.141644841213486,3.4408469902506233,3.8599527265005458,3.539929513131314,3.748296439148994,3.3248927032231945,4.148666114587701
2024-09-27 19:01:11,79,32,20,5,9060,41,0:00:07,3.3951327017107995,3.0027576131104676,3.2135508339420285,3.4908884950450987,4.0664192711633085,4.121916600649824,3.388929126877778,3.929012758085193,3.4440099116826244,3.2747687083906887,3.2423012906452398,3.71035284359139,4.1093303061337725,3.7004407417343144
2024-09-27 19:01:12,96,4,27,1,4210,80,0:00:08,3.5547446057048875,3.5755381815329352,3.478518793815865,4.151727158661883,3.4936577680563103,3.463794673573748,3.5597465642341506,3.0490366181855575,3.824744930620058,3.05011668522366,4.178429381934205,3.847796012842826,3.6733081592044634,4.18067003564903
2024-09-27 19:01:13,115,17,15,3,2870,3,0:00:10,3.1567877418728005,3.4232320662776896,3.511520625766541,4.143976389757128,3.54479283787399,4.1994144624962635,3.5908875786658516,3.6754638531161405,3.9910319888520043,3.7010559223420003,3.9005146036934044,3.6714945720424614,3.9731540037535815,3.922026960243765
2024-09-27 19:01:14,97,95,11,62,3561,41,0:00:11,3.892289188585331,3.0421719508021625,3.0465482353479363,3.839929865727394,4.149142747070133,3.4587608937392837,3.9738388071936974,3.1582692351351778,3.623007539348417,3.1680698109671064,3.4001756397194622,3.6462980931071325,3.019568565821638,3.9869585360247344
2024-09-27 19:01:15,28,9,54,30,1217,17,0:00:12,3.0323855576167986,4.09931781882281,3.566284064134415,3.1545243568871895,3.0526741885671846,3.8033970840833256,3.6495253273239476,3.2562026305367535,3.7335117066710675,3.3312902474870265,3.613129127639292,3.3713480169515875,3.6743771802983387,3.245364337827097
2024-09-27 19:01:16,47,14,99,28,3664,8,0:00:13,4.0511755960109825,3.3355018027803474,3.469393809688732,3.2792413942394405,3.0011080494757425,3.321478537598077,3.8291687369781604,3.6930060419044586,3.3740391723124072,3.744095644877448,4.1884673971075275,3.5841955242517765,4.054738911482644,3.1217782501220723
2024-09-27 19:01:17,101,27,44,80,9067,34,0:00:14,3.334931542141335,3.7161691243454413,3.478931268909517,4.021422606988791,3.087913880229404,3.836908353002673,3.2103187787935044,3.261703307774031,3.935421732109332,3.7929339522240673,3.49070163384832,3.4208218919765008,3.5505525683893144,3.85890482613829
2024-09-27 19:01:46,95,48,0,8,34,33,0:00:00,3.7804686110355528,3.0304270923154157,3.9480660577499287,3.6316168855255904,3.6464968119418986,3.548679746122745,3.7905352109128874,3.013935093452004,3.7243243745361063,3.4477577341687313,3.483803486736452,3.5934671007416252,3.9454041708153285,4.030903576460077
2024-09-27 19:01:47,107,47,84,3,47,79,0:00:01,4.000165031043833,3.158295515014182,3.0255182466820556,3.315637545920266,3.2520990846171087,3.533825290426252,4.113371696213821,3.477262533997249,3.183890492933726,3.996562007103864,3.954682318437439,3.1453021106937946,3.8896429754638264,3.6529850530035914
2024-09-27 19:01:49,32,91,31,93,24,19,0:00:02,4.106293939465258,3.134719434467539,3.593522327782639,3.249804706181236,3.3275781847033317,3.500215841718329,3.773826106806178,3.7204822745012294,3.6644970138226567,3.3423622430988518,3.348859139740327,3.847048453575965,3.424949040323303,3.3684459086070766
2024-09-27 19:01:50,8,68,14,19,75,57,0:00:03,3.608263977084352,3.1200600400250953,3.4003518668595407,3.118736741307527,4.1794745251581515,3.451919186753517,4.157628749467341,3.157816742081718,3.7968095849077037,3.212541143444668,3.819476360212377,3.115645845693637,3.8606153165626376,3.8195241495546157
2024-09-27 19:02:30,6,36,99,11,4630,0,0:00:00,3.8526513253719523,3.358081610204251,3.5361328457452657,3.2411980606009694,3.4235062118923376,4.197004145389732,3.613584132103999,3.0262198073398636,3.3820976232839635,3.758792853683273,3.195634020982999,3.1445107563562873,3.988134739109777,3.5055969487130914
2024-09-27 19:02:31,0,82,55,70,9753,26,0:00:01,3.893531366445847,3.450822203527723,3.33734809918751,3.0756117798124984,3.0591226684138833,3.5512564790816565,4.123706888050543,4.06761488216233,3.4766197199111772,3.4884430380262232,3.0732260728021923,3.34644244902569,4.045515023409031,3.7865736791999796
2024-09-27 19:02:32,59,74,94,24,7365,61,0:00:02,4.194242256426908,3.0454563260454806,3.8719552112879967,3.236315876972665,3.6770536129575877,3.6443537690333456,3.5948808709819042,3.5672968776077534,3.0450602967553353,3.736763419452092,3.5795798303040858,4.062544445146469,3.362071271933323,3.3244755051104664
2024-09-27 19:02:33,34,53,67,54,328,61,0:00:03,3.6709461614312398,3.1757791667420237,3.1827137160292645,3.750694152049853,4.060973398656522,4.005629435254117,3.107902169508219,3.865856814426315,3.315766148161654,3.6749000323341985,4.151537820481341,3.366684636267794,3.537885314983763,3.110805807443342
2024-09-27 19:02:34,117,22,74,69,4,57,0:00:04,3.2183286751678786,4.1563992093239825,3.417041530240866,3.9380083351321047,3.3774161220833148,4.120017808024,3.996874781438494,3.1096453794741405,3.138715235138221,3.966098244646008,3.051159912850374,3.9003087304396784,3.4489415987146153,3.6914613328230415
2024-09-27 19:02:35,27,41,28,38,8117,87,0:00:05,3.968258905874616,3.6189781019073792,3.9159350119975476,3.2298656278327433,3.5570216456300674,3.364180939657344,3.1621652456577136,3.388804977568158,3.066833488071076,3.9520353078745485,3.598456525639785,3.1027279003076718,3.430039525374197,3.209451690288124
2024-09-27 19:02:36,84,64,48,71,5655,23,0:00:06,4.092929386291387,3.1700414677085,3.8248099926161134,3.7989198512966236,4.021404344351405,4.115214624040041,4.152329417807677,4.010975765027396,3.513238031285325,4.046888805849405,3.4450087100391285,3.539125830982054,3.33627119991853,3.137960690536727
2024-09-27 19:02:44,25,89,87,69,72,11,0:00:00,3.358440492757216,3.1316795112481834,3.790215392657713,3.1557960062888175,3.633038055395117,3.028405463837907,3.8104227302932276,3.6357099794675753,3.5087711251539906,3.70427163827767,3.7827941207764333,3.388596219857184,4.064454498136662,3.0690455778101673
2024-09-27 19:02:45,20,21,28,12,29,78,0:00:01,3.8600087980457443,3.09119582013819,3.9914394375862496,3.6523828128007607,3.7111744111408083,4.145885769952311,3.880773666990863,3.093263146788928,3.660001379216421,3.4720732042652958,3.5953207245811587,3.056303090509222,3.711729044261948,3.3653720302513745
2024-09-27 19:07:59,61,39,89,41,13,75,0:00:01,4.055085489659084,3.822375143951854,3.1925790959291973,3.5947593624866414,4.084872428490219,3.11508087087819,3.0734117936813057,3.4635441828102667,3.0138237856166024,3.80163867245743,3.3191681824075854,3.817327019908851,3.775038080505425,3.55163842818974
2024-09-27 19:08:00,59,5,63,37,7,25,0:00:02,3.119700928157527,3.3020575536517,3.59512545387207,4.063945564806403,3.0133555062686876,3.461291132164882,3.150913351909658,3.643080710674542,3.4367131080840343,3.4629101355415925,3.1247632279520268,4.153888977773223,4.150051809110954,3.2433331137436126
2024-09-27 19:08:01,52,95,77,67,35,35,0:00:03,4.14153823638758,3.307157734766529,3.7424172187026534,3.753089972064054,3.4846635189705606,4.017763021052402,3.402857795010066,3.3955276612954473,3.2634332810266438,3.0053617904391663,3.48277666031183,3.051130075316938,3.3301665858815386,4.097920020312623
2024-09-27 19:08:02,0,68,81,68,46,9,0:00:04,3.4282858301596772,3.8286230779116024,3.332518560082654,3.331737199526511,3.04742981762962,4.140876820611616,3.997512031814259,3.662576303272928,3.863394328002636,4.128380274588185,3.0021747992046675,3.8490805354296405,3.7137238880443033,3.1787997289334333
2024-09-27 19:08:04,59,24,71,18,52,21,0:00:05,3.680339060212049,3.0592765850197376,3.517378847908138,3.1909647878030443,3.3994361342070745,3.719696367377529,3.076432194490426,3.8725443753283493,3.8592784539974883,3.9971961187858556,3.8668579961398306,3.322207028076427,3.9091759959206596,4.040564357432347
2024-09-27 19:08:05,46,80,59,2,98,33,0:00:06,4.0854518758695315,3.0858327439677806,4.086063451108525,4.120225705591372,3.8248824208957264,3.906122746229229,3.0713623514406803,3.3034624512240374,3.163614863695665,3.426011363590515,4.104069434516732,3.5149787809404707,3.124654682393837,3.729430095901566
2024-09-27 19:08:06,100,69,64,16,8,68,0:00:07,4.0069527883828915,3.130469285752518,3.1840369980295953,3.7721541296732104,3.4297023216296902,3.312537825082733,4.147281985847357,3.3566141270227883,3.2954679393770325,3.7813109878114672,4.081485054698562,3.106617600140753,3.3592685933423696,3.403616029258907
2024-09-27 19:08:07,44,91,51,82,17,15,0:00:08,3.62670987873939,3.952271290465374,3.569710686179915,3.5672939320120705,3.301355336060651,3.8217615575660537,3.483068915349513,3.649541788699415,3.697055343208772,3.969798875799426,4.149922763849224,3.21556074200839,3.3425060187910405,3.3492733926231897
2024-09-27 19:08:08,80,22,83,87,15,95,0:00:09,3.2376880323221493,3.7867754392966675,3.7341211949008812,3.0158777800373353,3.093710459891358,3.269841952853571,3.352779552453859,3.393010387261241,4.165597403799911,3.226315385341076,3.0875507000611218,3.3854662530149184,3.6957665329114224,3.966052505969665
2024-09-27 19:08:09,90,21,13,66,95,69,0:00:10,3.772910739964124,3.495568829485134,3.842235974978626,3.224592555942285,3.396123855933181,3.036743026526368,3.6114437382165425,3.4249001501395417,4.170347451211395,3.6683206076375328,3.0769262714892998,3.8958424485744994,3.367268722192404,3.735784245218245
2024-09-27 19:08:10,21,38,69,15,66,82,0:00:11,3.710884281375255,3.7037019630134163,3.396229007495257,3.336833069869737,3.890612592136196,3.243966303771055,3.7135601941705474,3.2544441448638355,3.567249881725334,3.278241643039552,3.6675997385012975,3.9763088337977135,3.764221820334938,3.068314948018915
2024-09-27 19:08:11,16,91,15,73,82,76,0:00:12,3.3861954565115067,3.61092781208937,3.513787048110382,4.001329298221473,3.603505048491802,4.157543526120962,4.174204360428647,3.1967102365547833,3.560707596216533,3.533699410338324,4.03828269214954,4.117556842090146,3.3431700696284414,3.9123114097928644
2024-09-27 19:26:21,4,82,11,92,63,18,0:00:00,3.2328727949430474,3.8901397402183164,4.12160686652839,3.5956666457987305,3.139446231930679,3.1436341456589076,3.050205172275005,3.64824652990516,3.6407465180322136,3.135747984788989,3.44209706197333,3.0096137879605354,3.1248984685742545,4.146629174957747
2024-09-27 19:26:22,60,89,59,14,47,37,0:00:01,3.3751321216902372,3.1394662919985943,3.723772697595935,3.7163618689862634,4.113998931254107,3.323748973321411,3.543818321709611,3.062483270128485,3.7055122762681583,3.1566521095432982,3.3907868824060503,3.3193653381661106,3.529980897514758,3.7755865589301343
2024-09-27 19:26:23,23,50,30,28,43,33,0:00:02,3.8054153856465844,4.094057677186039,3.472343071864129,3.719479901948411,3.8703358014388782,4.09039412634657,3.1918345066331746,3.0223023420777264,3.07411406375681,3.0510499846249646,3.9731503253397946,3.028247508349644,3.093151019499706,3.7307585784726744
2024-09-27 19:26:24,2,56,28,47,32,61,0:00:03,3.3372912268890174,4.163580012957935,3.233673508196633,3.446269974312536,3.84942002023472,3.5052038028137154,4.1096085247271885,3.3683182021095806,3.447435879267438,3.7751865210495557,3.4892221884262877,3.0479326641515434,3.397975625021383,3.6702280312466016
2024-09-27 19:26:25,72,51,31,13,90,61,0:00:04,3.593987002176915,3.5448148227478855,4.040099935702131,3.786296969131086,3.870248271861163,3.6956787333145216,3.758522291704905,4.15525564604569,3.237964534651971,3.0473098561582113,3.770316812058279,3.4489123832982407,3.1707970752726475,4.1691955725173795
2024-09-27 19:26:26,37,77,89,28,59,60,0:00:05,3.5984719067576822,4.152980701550032,4.14004080021223,3.010892436564838,3.426575355656211,4.097981662613894,3.949415985753644,3.525954349121611,3.0124880537374343,4.06181028695822,3.053563394793098,3.5727566818320704,3.8647642671126725,3.570792074573232
2024-09-27 19:26:29,61,30,57,15,31,41,0:00:00,3.5350850578238413,3.4767168642521096,3.976341579741278,3.8850615152676222,3.7319134123238484,3.619838410964399,3.8362155259088317,3.5277993615230336,3.783963220138956,4.095855802537664,4.032056530532072,3.0596344922999386,3.786232488048611,3.818663341602008
2024-09-27 19:26:30,92,34,33,74,11,37,0:00:01,4.117819808075688,4.0868594607730335,3.9270549176761502,3.5549250703347437,3.513668202895291,3.8569420166487784,3.108111075853706,3.472598315434709,3.0254422376667343,3.1729584289940402,3.120458196473404,3.8476335770724197,3.6384819806522906,3.592057416814727
2024-09-27 19:26:31,116,41,94,19,42,77,0:00:02,4.055323751492702,4.076039821007167,3.1960529973171776,3.656332367122868,3.0168473329584944,3.4698205268082125,3.464003399226493,3.399700540973518,3.5588584776831533,3.572116413875254,3.5303509434305633,3.795390985974324,3.759338205358583,3.4758938854837824
2024-09-27 19:26:32,73,2,72,86,61,77,0:00:03,3.2694331364782934,3.6443654443580393,4.180713969031737,3.273485875069256,3.7737519459386633,3.115351797313606,3.415357394018018,3.544044547987193,4.041968198226426,3.6572790261530645,3.7991445686505307,3.4434920708767227,3.995592270343485,4.072772709219256
2024-09-27 19:26:33,30,44,40,69,0,90,0:00:04,3.57247034385087,3.9768667564794926,3.247835107118067,3.110148615965643,3.5294614508405426,3.342206948683512,3.4344445441462392,4.185261074904579,3.1964806557337924,3.6570946025721787,3.4714406427969196,3.2520575697677594,3.099323651750787,3.597333907816071
2024-09-27 19:26:48,68,22,77,72,65,51,0:00:00,3.1271156928152433,3.1880414961844927,3.832990397740471,3.1441391925513713,3.9477464578092474,3.9645890099448486,3.399270278750019,4.106432608503233,3.752198914541467,3.4811264165680478,3.6335152561965502,3.788839914277645,3.2472306976520153,3.426423015339105
2024-09-27 19:26:49,53,8,6,56,50,74,0:00:01,3.6175349252857663,3.6253617432596403,3.6977321596844726,3.5900554094570425,3.445379676636966,4.103404181581912,3.9263529672195174,4.060492635069544,3.657526311615209,3.8137721948489585,4.148776310104477,3.813475558401077,3.6001098693899656,3.8439595875597563
2024-09-27 19:26:50,57,71,0,30,11,19,0:00:02,3.5072266732409876,3.2192437791457826,3.0368220224458726,3.2252284441475654,3.4892303669906495,3.123801367147824,3.030842799845444,3.005738606881847,3.7801611051462993,3.91909918338208,3.521829685038538,3.847725392569674,3.408266610438698,3.1144118377985373
2024-09-27 19:26:51,1,53,52,48,72,22,0:00:03,3.7180469481639244,3.561705951939759,3.8366988613921684,3.7791233009095633,3.039829778964074,4.147601794521608,3.6122524207319575,3.410175947427908,4.19075080542741,3.050467386168748,3.8750986771361084,3.4647479296622956,3.4516002898576477,3.697203619291714
2024-09-27 19:26:58,81,3,86,42,76,8,0:00:00,3.941989063184484,4.108164062018308,3.3487341304520557,3.055957369121681,3.794365694013069,3.102878661017487,3.8131721410267976,3.7734943328386104,3.2410354283976606,4.133677956253886,3.069677160647979,3.852397990792054,3.4451247597454855,3.418952674806027
2024-09-27 19:26:59,72,71,4,39,72,62,0:00:01,3.292795907819361,3.557981482873928,3.0217026338437405,3.384427313568466,3.471857064978586,3.872450395578692,3.845059471314935,3.3678776326081534,3.2591765921256015,4.145416278899231,3.487085243363233,4.082686962424955,3.6700226378964667,3.774257504035947
2024-09-27 19:27:00,100,46,28,80,46,39,0:00:02,3.734960764476103,3.1697881176680682,3.333284422197568,4.182649430050788,3.786133446353582,3.1106341534782915,3.3273151204209643,4.036431629225888,3.794458026978317,3.3247637184793306,3.333304348127073,3.0446694445290277,3.9806420567852823,3.462483930021381
2024-09-27 19:27:01,37,73,64,50,81,29,0:00:03,3.3503842066635157,3.3363425067770494,3.348174105320326,3.7464058532844753,3.7398216125737713,3.9967755315506097,3.150388404885046,3.5636127360359664,3.233549552530683,3.4610670406623054,3.4923599047299216,3.531973157202243,3.035962824768765,3.981289037093571
2024-09-27 19:27:02,72,25,30,67,13,11,0:00:04,3.043291956102132,3.984248445968393,3.3363249836735585,3.8478863271105435,3.2661535691548487,3.919241589117034,3.5110103921451294,3.3710495879732703,3.7144701973895256,3.568126644342012,3.1685747183639767,3.686632302772296,3.053830138817286,3.441508236250788
2024-09-27 19:27:03,31,34,28,94,93,33,0:00:05,3.3766724461715074,3.278741173136602,3.235323132750331,3.903862524690218,3.7430906207882977,3.586677654389171,3.1298218424994477,3.5090860585952797,3.1101260666053014,3.9193975670155377,3.1196812654742416,3.894265503160677,3.929469711717233,3.907662143232467
2024-09-27 19:27:04,25,7,36,83,82,15,0:00:06,3.814619237272706,3.327007338915598,3.530302503659253,3.161699480796278,4.048159584426335,3.2888185742863083,3.4246079450964695,3.8464560260013614,3.5793474576291295,3.7760758038662305,3.1648804348105677,3.6486499906715517,3.72849775537761,3.6089904417703687
2024-09-27 19:27:24,83,57,85,89,93,19,0:00:00,3.907634224461229,3.5236520952371087,3.8388381716514686,3.4259430310392123,4.1481579299961515,3.3693664016030516,3.8921254991534724,3.170076806660912,3.3003093042686777,4.013099770576829,3.191082752510552,3.748248770352453,3.129264013737846,4.049569594626067
2024-09-27 19:27:25,36,87,74,32,64,13,0:00:01,3.8366536059883107,3.0326771807841744,3.3664283665471104,3.3467154104249848,3.592702468277736,3.7019919252252516,4.156989992062165,3.8916405794513036,3.358045491589654,4.0455194035461,3.1370076547733436,3.700352295888953,3.4964898464501952,3.19655853157117
2024-09-27 19:27:26,118,57,20,58,27,99,0:00:02,4.013578532013115,3.3023189091479535,3.1823033240803045,3.7388992212276584,3.1057781843527104,3.055620471643651,3.2900813220388065,3.7291487845141775,3.746859409454726,4.125656885835488,3.17908166846312,4.1590141478616225,3.900443498311796,4.059396131844343
2024-09-27 19:28:17,50,77,43,20,64,9,0:00:00,3.9910031037316007,3.3770259578063726,3.2793680840089006,3.4595165921404285,3.384319728041981,3.2150035474160528,4.10409105195472,4.156940709913462,3.8363503021020495,3.1433575221641927,3.0973020983714363,3.5311379349498564,3.456255170314618,4.004151536525463
2024-09-27 19:28:18,96,66,41,75,97,14,0:00:01,3.4821320204063073,3.6369658829310625,3.5729567766812824,3.1591439991534673,3.7820585543395175,4.170071822376348,3.450326905908401,3.7859471812532366,3.6432765514872516,3.6982633796808577,3.875061036334455,3.4304801132424005,3.922642081792988,3.9616504853425516
2024-09-27 19:28:19,55,63,3,21,61,65,0:00:02,3.974510350506785,3.7646378048094626,3.89094605022085,3.242319993745225,3.962238092251418,3.1246139160732977,3.131504519994486,3.0047713119869424,3.2162873543947867,3.130594957111991,3.435094871070109,3.432665054972726,3.9211558393907158,3.724356897687445
2024-09-27 19:28:20,97,17,35,45,95,41,0:00:03,3.44946719367333,3.0094255476832523,3.410296506035363,3.3727069971180703,3.994917591080595,3.497883481495291,4.143993272016735,3.2887089433130092,3.9015415551818187,3.5813361285576626,3.647464955713141,3.5380441845821546,3.7001767111004646,3.4250145198506194
2024-09-27 19:28:21,84,48,50,34,3,78,0:00:04,3.8054225970136484,3.617984411830731,3.7386486027026127,3.959924529322034,4.176057720936695,4.000127052386539,3.71174213927862,3.27326851956436,4.131000199178338,3.315421764555745,3.6208070899969877,3.4195083245041547,3.3123642072410284,3.9388251616628565
2024-09-27 19:28:43,6,9,81,19,95,190,0:00:00,3.212328036734794,3.767202138340506,3.641336031224404,3.716544863503576,3.8253190687929264,3.7963399132573223,3.9146702322163893,3.546430366653423,4.178076820031847,3.1805490360847792,3.675496806613067,3.90013268804103,3.1292426165935106,4.07020463975382
2024-09-27 19:28:44,13,19,70,90,63,170,0:00:01,3.350964155606466,4.03291431484848,3.6860858796657094,3.348948785018002,3.7748652316098004,4.017234607307465,3.3417745018304226,3.811318165060872,3.681817316612286,3.09269676844016,3.9419570083584663,3.997436770932052,3.624713508509271,3.8809483340987088
2024-09-27 19:28:45,55,24,68,89,70,158,0:00:02,3.1652653076071893,3.5342764980894885,3.0188145998069906,3.389306952852185,3.9364265214951666,4.140287792060031,3.241745123348715,4.060700962934105,3.9485865175616306,3.3640137625207696,3.6099732782201066,3.828524005048701,3.672881730579011,3.539386034338636
